round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_f1_micro,local_test_f1_per_class,local_test_auc,size_weight,performance_weight,adaptive_weight
14,0,3744,1.0519237795446672,0.27199268341064453,0.13520104471865135,0.933778007023081,0.23130933388185365,0.25121530500235223,"[0.35789473684210527, 0.19047619047619047, 0.3913419913419913, 0.4331103678929766, 0.22580645161290322, 0.2512266928361138, 0.09164969450101833, 0.22884615384615384, 0.24554826616682288, 0.24041811846689895, 0.15327564894932014, 0.13953488372093023, 0.20096618357487922, 0.08823529411764706]",0.6869053454556069,0.25,0.2509195535072924,0.25036782140291697
14,1,3744,1.0304090054116697,0.2889159917831421,0.13277015635204223,0.9337330563819777,0.2267112545196654,0.2505222561465531,"[0.35543766578249336, 0.19914651493598862, 0.41984056687333926, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.07657657657657657, 0.25075834175935285, 0.2286902286902287, 0.22270742358078602, 0.12486992715920915, 0.1218274111675127, 0.2131782945736434, 0.04878048780487805]",0.6874882259285064,0.25,0.2513455748289355,0.2505382299315742
14,2,3744,1.0446303204593494,0.3045433759689331,0.14066321559696776,0.919042603503055,0.2382243856865763,0.25811173456940717,"[0.33059360730593607, 0.16927899686520376, 0.4273339749759384, 0.44867549668874174, 0.26330532212885155, 0.2419047619047619, 0.09164969450101833, 0.25907990314769974, 0.2314990512333966, 0.21024258760107817, 0.2286902286902287, 0.1630012936610608, 0.18988648090815274, 0.08]",0.6822951312906478,0.25,0.24756272730537912,0.24902509092215164
14,3,3744,1.0467989929211445,0.27702394127845764,0.13923705427737956,0.9439424110504763,0.23362185850912337,0.24658404829996822,"[0.36138175376439324, 0.16416184971098266, 0.43290891283055827, 0.44543828264758495, 0.25512104283054005, 0.2358771060455897, 0.07276507276507277, 0.24108003857280616, 0.25217391304347825, 0.28860759493670884, 0.14994720168954592, 0.13732004429678848, 0.2084130019120459, 0.025510204081632654]",0.6858815467599088,0.25,0.25017214435839313,0.25006885774335724
15,0,3744,1.0417141555211482,0.300503134727478,0.1432965878137607,0.9423395295004566,0.24186961378072686,0.25616083009079116,"[0.37764932562620424, 0.1909424724602203, 0.453781512605042, 0.43179916317991635, 0.22537878787878787, 0.24688995215311005, 0.09164969450101833, 0.234, 0.26521739130434785, 0.27613412228796846, 0.13347457627118645, 0.14941022280471822, 0.20568070519098922, 0.10416666666666667]",0.6963148262232158,0.25,0.2518311071320157,0.25073244285280627
15,1,3744,1.0192285078203576,0.3600396513938904,0.14562525684935565,0.9000920851082334,0.24010231645936628,0.25661914460285135,"[0.38344226579520696, 0.15991237677984665, 0.48152866242038217, 0.4179357021996616, 0.22433460076045628, 0.27146814404432135, 0.07223942208462332, 0.29386590584878747, 0.246189917936694, 0.21370967741935484, 0.17196261682242991, 0.12927756653992395, 0.21961620469083157, 0.0759493670886076]",0.6928316762784716,0.25,0.24931795771273912,0.24972718308509564
15,2,3744,1.033453009576879,0.33854246139526367,0.1425172981391857,0.8825830594122596,0.23988930961377591,0.26596734624820234,"[0.35005336179295626, 0.2589928057553957, 0.4300469483568075, 0.44867549668874174, 0.26256983240223464, 0.24609375, 0.09164969450101833, 0.2422293676312969, 0.23439000960614795, 0.25396825396825395, 0.19741100323624594, 0.15130023640661938, 0.19106957424714435, 0.0]",0.6876021496113859,0.25,0.2455684343458525,0.248227373738341
15,3,3744,1.0353405572919765,0.2989022731781006,0.14323178119588995,0.9423797456529333,0.2427281740953912,0.2565677794842777,"[0.3605683836589698, 0.22393822393822393, 0.4321705426356589, 0.44739022369511183, 0.255358807082945, 0.23166023166023167, 0.07261410788381743, 0.2380038387715931, 0.22857142857142856, 0.21951219512195122, 0.15765765765765766, 0.13931523022432113, 0.20961538461538462, 0.18181818181818182]",0.698318500385603,0.25,0.2532825008093927,0.2513130003237571
16,0,3744,1.0318462861399365,0.2986735701560974,0.14090063702402522,0.9396416826778327,0.23903873028629913,0.2575855390574564,"[0.36675700090334235, 0.2298507462686567, 0.43737574552683894, 0.4331103678929766, 0.22559241706161137, 0.24362606232294617, 0.09183673469387756, 0.23412698412698413, 0.25316455696202533, 0.2677165354330709, 0.15423514538558786, 0.14094775212636695, 0.20153550863723607, 0.06666666666666667]",0.7025838632689132,0.25,0.250406729204481,0.2501626916817924
16,1,3744,1.0080025484928719,0.3133099675178528,0.13452958054138991,0.9342108019586803,0.2295808213872823,0.2562747688243065,"[0.35481023830538394, 0.19881305637982197, 0.42216358839050133, 0.42512908777969016, 0.22369668246445498, 0.2718808193668529, 0.08888888888888889, 0.24380574826560952, 0.22929936305732485, 0.22857142857142856, 0.1257995735607676, 0.12886597938144329, 0.21526418786692758, 0.05714285714285714]",0.7022847596709012,0.25,0.25019356857010105,0.2500774274280404
16,2,3744,1.0224818933723319,0.30324745178222656,0.14212445700371307,0.9387632946249882,0.2403437430147302,0.25895897519053024,"[0.3267857142857143, 0.23493044822256567, 0.4226618705035971, 0.44932432432432434, 0.2684563758389262, 0.26356589147286824, 0.09394572025052192, 0.22331047992164543, 0.23862487360970677, 0.30699774266365687, 0.16483516483516483, 0.15, 0.18163869693978282, 0.039735099337748346]",0.7009678629542215,0.25,0.249256142059424,0.2497024568237696
16,3,3744,1.0236484743591048,0.3274889588356018,0.1446836088352105,0.931716989369943,0.24407474245265712,0.2620043500083654,"[0.372848948374761, 0.2703962703962704, 0.42610364683301344, 0.446843853820598, 0.255358807082945, 0.229126213592233, 0.07223942208462332, 0.24375624375624375, 0.24126268320180383, 0.23333333333333334, 0.1677096370463079, 0.14201183431952663, 0.21605550049554015, 0.1]",0.7022145702264255,0.25,0.250143560165994,0.2500574240663976
17,0,3744,1.023856997388041,0.3192559778690338,0.1484397765374065,0.9109600893415957,0.24860086104891566,0.2614952034402911,"[0.36594202898550726, 0.36065573770491804, 0.4046973803071364, 0.4331103678929766, 0.22559241706161137, 0.25960539979231567, 0.09482758620689655, 0.22602089268755934, 0.25, 0.2802547770700637, 0.13003095975232198, 0.14960629921259844, 0.20250723240115717, 0.0975609756097561]",0.7184410159658035,0.25,0.2561637368079456,0.25246549472317825
17,1,3744,0.9977104726000728,0.37345632910728455,0.14752132213328178,0.8881408013468842,0.24357729188320001,0.26267157082623127,"[0.3923900118906064, 0.23613595706618962, 0.4788732394366197, 0.42894507410636445, 0.22369668246445498, 0.27162790697674416, 0.09539473684210527, 0.23596574690770694, 0.27728613569321536, 0.24509803921568626, 0.13287514318442153, 0.11594202898550725, 0.21133525456292027, 0.06451612903225806]",0.7057242673817703,0.25,0.24717555407392652,0.24887022162957062
17,2,3744,1.0136020928876013,0.3153682053089142,0.14420573472398787,0.9161961937077986,0.243801608692748,0.26391279403327594,"[0.33241505968778695, 0.25, 0.415061295971979, 0.44867549668874174, 0.2634508348794063, 0.24423076923076922, 0.09326424870466321, 0.24669603524229075, 0.2362052274927396, 0.3175355450236967, 0.20314735336194564, 0.13928182807399347, 0.17881438289601556, 0.044444444444444446]",0.7066645530349162,0.25,0.24783465131580112,0.24913386052632044
17,3,3744,1.0137577046186497,0.3266504108905792,0.15342850153620513,0.9267320695035133,0.2549620955540353,0.26201019299857964,"[0.38809034907597534, 0.27713625866050806, 0.44676409185803756, 0.44739022369511183, 0.25512104283054005, 0.23278370514064015, 0.07264957264957266, 0.2536082474226804, 0.22440944881889763, 0.17503217503217502, 0.1903409090909091, 0.1405152224824356, 0.21562809099901087, 0.25]",0.7080765682152957,0.25,0.24882605780232678,0.2495304231209307
18,0,3744,1.0137761786452726,0.361030638217926,0.1522991429597271,0.8878955913514638,0.2508043145186944,0.2710036528091842,"[0.3821292775665399, 0.2435064935064935, 0.4373119358074223, 0.4331103678929766, 0.22648752399232247, 0.24408703878902555, 0.09183673469387756, 0.2613065326633166, 0.2495201535508637, 0.22496147919876733, 0.228287841191067, 0.15988779803646563, 0.21771611526147278, 0.1111111111111111]",0.7223498812637715,0.25,0.2554688609646775,0.252187544385871
18,1,3744,0.9895955234511286,0.34197285771369934,0.13950042203081167,0.9247018563352312,0.2339660420609429,0.25663107130554597,"[0.36346153846153845, 0.1602634467618002, 0.4669509594882729, 0.4205128205128205, 0.22829268292682928, 0.28105906313645623, 0.08020050125313283, 0.24863685932388221, 0.2532981530343008, 0.2242152466367713, 0.14457831325301204, 0.13831258644536654, 0.22594142259414227, 0.03980099502487562]",0.7092478466514068,0.25,0.24628548207220885,0.24851419282888354
18,2,3744,1.004587784384051,0.33206281065940857,0.14934986812617815,0.902613248747108,0.24947108032128443,0.2670235904299816,"[0.3267857142857143, 0.3873015873015873, 0.4064625850340136, 0.44867549668874174, 0.2632066728452271, 0.25993555316863587, 0.09371671991480299, 0.22265625, 0.23040604343720492, 0.2674199623352166, 0.18823529411764706, 0.1675531914893617, 0.1814595660749507, 0.04878048780487805]",0.7048991832345841,0.25,0.24327460433261372,0.2473098417330455
18,3,3744,1.003153621386259,0.3212379813194275,0.14350585805626448,0.9471625247461117,0.24219692165908005,0.2619363395225464,"[0.3591549295774648, 0.2554112554112554, 0.42429906542056073, 0.446843853820598, 0.25512104283054005, 0.2455026455026455, 0.08056872037914692, 0.2518210197710718, 0.23101604278074866, 0.28978622327790976, 0.1547085201793722, 0.14698795180722893, 0.2092130518234165, 0.04032258064516129]",0.7216457501685911,0.25,0.25497105263049996,0.2519884210522
19,0,3744,1.0075932762561701,0.34639427065849304,0.15451109648094286,0.9065938786779757,0.2566598691250675,0.2668034889687019,"[0.3770334928229665, 0.33587786259541985, 0.4386839481555334, 0.432523051131601, 0.224976167778837, 0.2575107296137339, 0.09988649262202043, 0.2334322453016815, 0.25480283114256824, 0.2591240875912409, 0.13043478260869565, 0.1596244131455399, 0.2075098814229249, 0.18181818181818182]",0.7253075150251299,0.25,0.2547896108713851,0.251915844348554
19,1,3744,0.9817289249509827,0.3671291470527649,0.14836045579151327,0.9014683367410227,0.2438278000314727,0.2596754057428215,"[0.3888888888888889, 0.15287958115183245, 0.49282296650717705, 0.4172297297297297, 0.22736030828516376, 0.27476635514018694, 0.07272727272727272, 0.28969359331476324, 0.2953451043338684, 0.23940149625935161, 0.19854721549636803, 0.11529933481152993, 0.2133850630455868, 0.03524229074889868]",0.7084444236174816,0.25,0.2430798352526829,0.24723193410107316
19,2,3744,0.9958220309171921,0.32466840744018555,0.15116187653143617,0.9099319700884244,0.2512488703048364,0.2656055707535439,"[0.33302836230558097, 0.37942122186495175, 0.43366880146386094, 0.45054031587697424, 0.2632066728452271, 0.245136186770428, 0.09249743062692703, 0.2224390243902439, 0.2459016393442623, 0.3010752688172043, 0.19117647058823528, 0.13978494623655913, 0.1803921568627451, 0.0392156862745098]",0.720581450691993,0.25,0.2514800381101841,0.25059201524407365
19,3,3744,0.9947182771996556,0.34761396050453186,0.14857022907471343,0.9328720111513862,0.2508037589570817,0.26879699248120303,"[0.3713235294117647, 0.2138157894736842, 0.44244244244244246, 0.44739022369511183, 0.2555970149253731, 0.234251968503937, 0.07757575757575758, 0.2585034013605442, 0.22892819979188345, 0.21843003412969283, 0.2015267175572519, 0.15915119363395225, 0.21626984126984128, 0.18604651162790697]",0.7193920279595033,0.25,0.25065051576574787,0.25026020630629914
20,0,3744,0.9976416586301265,0.34349748492240906,0.15180254681421954,0.9304974732373769,0.25543514407495266,0.26880624893869925,"[0.36528028933092227, 0.31601731601731603, 0.4289855072463768, 0.43602693602693604, 0.22897669706180346, 0.2527805864509606, 0.09544008483563096, 0.23529411764705882, 0.25146198830409355, 0.27613412228796846, 0.15066828675577157, 0.16208393632416787, 0.21694214876033058, 0.16]",0.7335686537254765,0.25,0.25471578929127175,0.2518863157165087
20,1,3744,0.9726670937660413,0.37162676453590393,0.14420229094592857,0.9185166847612255,0.2415879642924009,0.2664412209664501,"[0.3850156087408949, 0.19074333800841514, 0.47413793103448276, 0.4186440677966102, 0.22696411251212414, 0.2916666666666667, 0.08553459119496855, 0.2585812356979405, 0.23169398907103825, 0.216, 0.1700787401574803, 0.13861386138613863, 0.22478991596638656, 0.06976744186046512]",0.7149703811027053,0.25,0.24196382320644458,0.24678552928257783
20,2,3744,0.9865094988264589,0.381003201007843,0.1721520038090503,0.8921732092406316,0.2717378237837929,0.2791193181818182,"[0.34207968901846453, 0.3233256351039261, 0.46618106139438087, 0.4490472245236123, 0.27299128751210067, 0.25937834941050375, 0.09852216748768473, 0.22287390029325513, 0.2736842105263158, 0.33668341708542715, 0.1696035242290749, 0.1831831831831832, 0.18455366098294884, 0.2222222222222222]",0.7264296214839838,0.25,0.24978216558087188,0.24991286623234876
20,3,3744,0.9875486360146449,0.35432231426239014,0.15008895749383416,0.9449955422479829,0.2515380702643776,0.26982758620689656,"[0.3934760448521916, 0.29683698296836986, 0.445369406867846, 0.4485049833887043, 0.25512104283054005, 0.23151750972762647, 0.08281053952321205, 0.24949290060851928, 0.2407199100112486, 0.2465753424657534, 0.17490494296577946, 0.14921780986762936, 0.21083172147001933, 0.09615384615384616]",0.7318710220074858,0.25,0.2535382219214117,0.25141528876856467
