round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
15,3,1043,0.07210991565237632,0.6082474226804123,0.5694760820045558,0.9960159362549801,0.7246376811594203,0.9268907276875404,0.19230769230769232,0.9960159362549801,0.5941618142813362,0.25,0.08310042348886013,0.18324016939554405
16,0,1043,0.09161612826012047,0.7628865979381443,0.6888888888888889,0.9880478087649402,0.8117839607201309,0.9411924949773556,0.5213675213675214,0.9880478087649402,0.7547076650662308,0.25,0.1860520779658488,0.22442083118633954
16,1,1043,0.08597970967881297,0.8412371134020619,0.7770700636942676,0.9721115537848606,0.863716814159292,0.9524125719344844,0.7008547008547008,0.9721115537848606,0.8364831273197807,0.25,0.30333793086227395,0.2713351723449096
16,2,1043,0.06829522409998875,0.7237113402061855,0.6543535620052771,0.9880478087649402,0.7873015873015873,0.9322538904212212,0.44017094017094016,0.9880478087649402,0.7141093744679402,0.25,0.14294253734094414,0.2071770149363777
16,3,1043,0.06841459588364535,0.8742268041237113,0.8187919463087249,0.9721115537848606,0.8888888888888888,0.9436782783396329,0.7692307692307693,0.9721115537848606,0.8706711615078149,0.25,0.367667453830933,0.29706698153237326
17,0,1043,0.08663369710450523,0.8556701030927835,0.8663967611336032,0.852589641434263,0.8594377510040161,0.9326284605169067,0.8589743589743589,0.852589641434263,0.8557820002043109,0.25,0.24754558560729775,0.2490182342429191
17,1,1043,0.08511291244635999,0.8371134020618557,0.7738853503184714,0.9681274900398407,0.8601769911504424,0.9519528722715974,0.6965811965811965,0.9681274900398407,0.8323543433105186,0.25,0.22184256112840398,0.23873702445136158
17,2,1043,0.06382251722597737,0.8309278350515464,0.7665615141955836,0.9681274900398407,0.8556338028169014,0.9421118943031292,0.6837606837606838,0.9681274900398407,0.8259440869002622,0.25,0.2137666411031742,0.23550665644126967
17,3,1043,0.0678348149494659,0.8989690721649485,0.89453125,0.9123505976095617,0.903353057199211,0.9463853985766336,0.8846153846153846,0.9123505976095617,0.8984829911124732,0.25,0.31684521216112405,0.2767380848644496
18,0,1043,0.09082372578337276,0.7855670103092783,0.7130434782608696,0.9800796812749004,0.825503355704698,0.935573943542071,0.5769230769230769,0.9800796812749004,0.7785013790989886,0.25,0.1963613963553373,0.22854455854213493
18,1,1043,0.08210055391190446,0.7628865979381443,0.6910112359550562,0.9800796812749004,0.8105436573311368,0.9476793679980932,0.5299145299145299,0.9800796812749004,0.7549971055947151,0.25,0.1696054696144447,0.21784218784577786
18,2,1043,0.06405500895312617,0.8474226804123711,0.7827476038338658,0.9760956175298805,0.8687943262411347,0.9442401334831614,0.7094017094017094,0.9760956175298805,0.842748663465795,0.25,0.28684041540152916,0.2647361661606117
18,3,1043,0.06607193857696235,0.8804123711340206,0.8534798534798534,0.9282868525896414,0.8893129770992366,0.9481901454013008,0.8290598290598291,0.9282868525896414,0.8786733408247352,0.25,0.3471927186286887,0.2888770874514755
19,0,1043,0.08582284547466756,0.8907216494845361,0.88671875,0.9043824701195219,0.8954635108481263,0.9535873599618621,0.8760683760683761,0.9043824701195219,0.890225423093949,0.25,0.26391554585017674,0.25556621834007076
19,1,1043,0.0864789497833308,0.8391752577319588,0.9481865284974094,0.7290836653386454,0.8243243243243243,0.9465726836244764,0.9572649572649573,0.7290836653386454,0.8431743113018013,0.25,0.19589271479586803,0.22835708591834725
19,2,1043,0.055934612570865475,0.8927835051546392,0.9307359307359307,0.8565737051792829,0.8921161825726142,0.9501481254469302,0.9316239316239316,0.8565737051792829,0.8940988184016072,0.25,0.26698429826532744,0.25679371930613104
19,3,1043,0.06223916299410079,0.8969072164948454,0.879245283018868,0.9282868525896414,0.9031007751937985,0.9454659992508597,0.8632478632478633,0.9282868525896414,0.8957673579187524,0.25,0.27320744108862766,0.2592829764354511
20,0,1043,0.08300772253726076,0.8288659793814434,0.7576687116564417,0.9840637450199203,0.8561525129982669,0.9500459699662887,0.6623931623931624,0.9840637450199203,0.8232284537065413,0.25,0.24381455804051458,0.24752582321620584
20,1,1043,0.07827910899810266,0.8845360824742268,0.891566265060241,0.8844621513944223,0.888,0.9529403752511322,0.8846153846153846,0.8844621513944223,0.8845387680049035,0.25,0.33745497022479914,0.28498198808991965
20,2,1043,0.0529041403244278,0.7484536082474227,0.6757493188010899,0.9880478087649402,0.8025889967637541,0.9347226478700582,0.49145299145299143,0.9880478087649402,0.7397504001089659,0.25,0.1463735120502518,0.2085494048201007
20,3,1043,0.06674599661945031,0.8474226804123711,0.7882736156351792,0.9641434262948207,0.8673835125448028,0.9501821772738107,0.7222222222222222,0.9641434262948207,0.8431828242585215,0.25,0.27235695968443463,0.25894278387377384
